timestamp,instrument,timeframe,open,high,low,close,volume,spread
2026-01-06T07:30:00+00:00,XAU/USD,5m,2410.80,2411.18,2410.49,2410.86,101,0.18
2026-01-06T07:35:00+00:00,XAU/USD,5m,2410.86,2411.28,2410.54,2410.95,105,0.19
2026-01-06T07:40:00+00:00,XAU/USD,5m,2410.95,2411.36,2410.65,2411.06,109,0.20
2026-01-06T07:45:00+00:00,XAU/USD,5m,2411.06,2411.50,2410.74,2411.18,113,0.21
2026-01-06T07:50:00+00:00,XAU/USD,5m,2411.18,2411.66,2410.84,2411.32,117,0.22
2026-01-06T07:55:00+00:00,XAU/USD,5m,2411.32,2411.85,2410.96,2411.49,121,0.23
2026-01-06T08:00:00+00:00,XAU/USD,5m,2411.49,2411.87,2411.06,2411.44,125,0.24
2026-01-06T08:05:00+00:00,XAU/USD,5m,2411.44,2411.76,2411.00,2411.33,129,0.25
2026-01-06T08:10:00+00:00,XAU/USD,5m,2411.33,2411.66,2410.92,2411.24,133,0.26
2026-01-06T08:15:00+00:00,XAU/USD,5m,2411.24,2411.58,2410.85,2411.18,137,0.18
2026-01-06T08:20:00+00:00,XAU/USD,5m,2411.18,2411.51,2410.80,2411.14,141,0.19
2026-01-06T08:25:00+00:00,XAU/USD,5m,2411.14,2411.46,2410.78,2411.11,145,0.20
2026-01-06T08:30:00+00:00,XAU/USD,5m,2411.11,2411.39,2410.82,2411.10,149,0.21
2026-01-06T08:35:00+00:00,XAU/USD,5m,2411.10,2411.40,2410.82,2411.12,85,0.22
2026-01-06T08:40:00+00:00,XAU/USD,5m,2411.12,2411.40,2410.80,2411.08,89,0.23
2026-01-06T08:45:00+00:00,XAU/USD,5m,2411.08,2411.36,2410.79,2411.07,93,0.24
2026-01-06T08:50:00+00:00,XAU/USD,5m,2411.07,2411.36,2410.79,2411.08,97,0.25
2026-01-06T08:55:00+00:00,XAU/USD,5m,2411.08,2411.33,2410.84,2411.10,101,0.26
2026-01-06T09:00:00+00:00,XAU/USD,5m,2411.10,2411.38,2410.87,2411.14,105,0.18
2026-01-06T09:05:00+00:00,XAU/USD,5m,2411.14,2411.46,2410.90,2411.21,109,0.19
2026-01-06T09:10:00+00:00,XAU/USD,5m,2411.21,2411.56,2410.94,2411.30,113,0.20
2026-01-06T09:15:00+00:00,XAU/USD,5m,2411.30,2411.62,2411.00,2411.33,117,0.21
2026-01-06T09:20:00+00:00,XAU/USD,5m,2411.33,2411.64,2411.07,2411.38,121,0.22
2026-01-06T09:25:00+00:00,XAU/USD,5m,2411.38,2411.74,2411.10,2411.46,125,0.23
2026-01-06T09:30:00+00:00,XAU/USD,5m,2411.46,2411.86,2411.16,2411.56,129,0.24
2026-01-06T09:35:00+00:00,XAU/USD,5m,2411.56,2411.99,2411.24,2411.67,133,0.25
2026-01-06T09:40:00+00:00,XAU/USD,5m,2411.67,2412.14,2411.33,2411.80,137,0.26
2026-01-06T09:45:00+00:00,XAU/USD,5m,2411.80,2412.27,2411.50,2411.96,141,0.18
2026-01-06T09:50:00+00:00,XAU/USD,5m,2411.96,2412.40,2411.63,2412.06,145,0.19
2026-01-06T09:55:00+00:00,XAU/USD,5m,2412.06,2412.54,2411.72,2412.19,149,0.20
2026-01-06T10:00:00+00:00,XAU/USD,5m,2412.19,2412.56,2411.72,2412.10,85,0.21
2026-01-06T10:05:00+00:00,XAU/USD,5m,2412.10,2412.46,2411.65,2412.02,89,0.22
2026-01-06T10:10:00+00:00,XAU/USD,5m,2412.02,2412.34,2411.64,2411.96,93,0.23
2026-01-06T10:15:00+00:00,XAU/USD,5m,2411.96,2412.28,2411.61,2411.93,97,0.24
2026-01-06T10:20:00+00:00,XAU/USD,5m,2411.93,2412.25,2411.60,2411.92,101,0.25
2026-01-06T10:25:00+00:00,XAU/USD,5m,2411.92,2412.24,2411.53,2411.85,105,0.26
2026-01-06T10:30:00+00:00,XAU/USD,5m,2411.85,2412.17,2411.48,2411.80,109,0.18
2026-01-06T10:35:00+00:00,XAU/USD,5m,2411.80,2412.08,2411.51,2411.78,113,0.19
2026-01-06T10:40:00+00:00,XAU/USD,5m,2411.78,2412.05,2411.50,2411.78,117,0.20
2026-01-06T10:45:00+00:00,XAU/USD,5m,2411.78,2412.06,2411.50,2411.79,121,0.21
2026-01-06T10:50:00+00:00,XAU/USD,5m,2411.79,2412.10,2411.52,2411.82,125,0.22
2026-01-06T10:55:00+00:00,XAU/USD,5m,2411.82,2412.15,2411.56,2411.88,129,0.23
2026-01-06T11:00:00+00:00,XAU/USD,5m,2411.88,2412.10,2411.66,2411.88,133,0.24
2026-01-06T11:05:00+00:00,XAU/USD,5m,2411.88,2412.15,2411.64,2411.91,137,0.25
2026-01-06T11:10:00+00:00,XAU/USD,5m,2411.91,2412.22,2411.65,2411.96,141,0.26
2026-01-06T11:15:00+00:00,XAU/USD,5m,2411.96,2412.30,2411.68,2412.02,145,0.18
2026-01-06T11:20:00+00:00,XAU/USD,5m,2412.02,2412.40,2411.72,2412.10,149,0.19
2026-01-06T11:25:00+00:00,XAU/USD,5m,2412.10,2412.48,2411.84,2412.21,85,0.20
2026-01-06T11:30:00+00:00,XAU/USD,5m,2412.21,2412.62,2411.92,2412.34,89,0.21
2026-01-06T11:35:00+00:00,XAU/USD,5m,2412.34,2412.72,2412.02,2412.41,93,0.22
2026-01-06T11:40:00+00:00,XAU/USD,5m,2412.41,2412.84,2412.08,2412.50,97,0.23
2026-01-06T11:45:00+00:00,XAU/USD,5m,2412.50,2412.97,2412.16,2412.62,101,0.24
2026-01-06T11:50:00+00:00,XAU/USD,5m,2412.62,2413.08,2412.30,2412.76,105,0.25
2026-01-06T11:55:00+00:00,XAU/USD,5m,2412.76,2413.25,2412.42,2412.91,109,0.26
2026-01-06T12:00:00+00:00,XAU/USD,5m,2412.91,2413.27,2412.48,2412.84,113,0.18
2026-01-06T12:05:00+00:00,XAU/USD,5m,2412.84,2413.20,2412.44,2412.80,117,0.19
2026-01-06T12:10:00+00:00,XAU/USD,5m,2412.80,2413.16,2412.34,2412.70,121,0.20
2026-01-06T12:15:00+00:00,XAU/USD,5m,2412.70,2413.02,2412.32,2412.63,125,0.21
2026-01-06T12:20:00+00:00,XAU/USD,5m,2412.63,2412.94,2412.26,2412.58,129,0.22
2026-01-06T12:25:00+00:00,XAU/USD,5m,2412.58,2412.88,2412.23,2412.54,133,0.23
2026-01-06T12:30:00+00:00,XAU/USD,5m,2412.54,2412.85,2412.22,2412.52,137,0.24
2026-01-06T12:35:00+00:00,XAU/USD,5m,2412.52,2412.84,2412.22,2412.53,141,0.25
2026-01-06T12:40:00+00:00,XAU/USD,5m,2412.53,2412.82,2412.27,2412.56,145,0.26
2026-01-06T12:45:00+00:00,XAU/USD,5m,2412.56,2412.82,2412.27,2412.53,149,0.18
2026-01-06T12:50:00+00:00,XAU/USD,5m,2412.53,2412.79,2412.26,2412.52,85,0.19
2026-01-06T12:55:00+00:00,XAU/USD,5m,2412.52,2412.80,2412.26,2412.54,89,0.20
2026-01-06T13:00:00+00:00,XAU/USD,5m,2412.54,2412.84,2412.28,2412.58,93,0.21
2026-01-06T13:05:00+00:00,XAU/USD,5m,2412.58,2412.86,2412.34,2412.63,97,0.22
2026-01-06T13:10:00+00:00,XAU/USD,5m,2412.63,2412.96,2412.38,2412.70,101,0.23
2026-01-06T13:15:00+00:00,XAU/USD,5m,2412.70,2413.07,2412.44,2412.80,105,0.24
2026-01-06T13:20:00+00:00,XAU/USD,5m,2412.80,2413.14,2412.51,2412.84,109,0.25
2026-01-06T13:25:00+00:00,XAU/USD,5m,2412.84,2413.22,2412.54,2412.91,113,0.26
2026-01-06T13:30:00+00:00,XAU/USD,5m,2412.91,2413.28,2412.63,2413.00,117,0.18
2026-01-06T13:35:00+00:00,XAU/USD,5m,2413.00,2413.40,2412.70,2413.10,121,0.19
2026-01-06T13:40:00+00:00,XAU/USD,5m,2413.10,2413.54,2412.78,2413.22,125,0.20
2026-01-06T13:45:00+00:00,XAU/USD,5m,2413.22,2413.71,2412.88,2413.37,129,0.21
2026-01-06T13:50:00+00:00,XAU/USD,5m,2413.37,2413.90,2413.01,2413.54,133,0.22
2026-01-06T13:55:00+00:00,XAU/USD,5m,2413.54,2413.98,2413.20,2413.65,137,0.23
2026-01-06T14:00:00+00:00,XAU/USD,5m,2413.65,2414.00,2413.20,2413.54,141,0.24
2026-01-06T14:05:00+00:00,XAU/USD,5m,2413.54,2413.90,2413.11,2413.46,145,0.25
2026-01-06T14:10:00+00:00,XAU/USD,5m,2413.46,2413.81,2413.04,2413.40,149,0.26
2026-01-06T14:15:00+00:00,XAU/USD,5m,2413.40,2413.74,2413.00,2413.35,85,0.18
2026-01-06T14:20:00+00:00,XAU/USD,5m,2413.35,2413.65,2413.02,2413.32,89,0.19
2026-01-06T14:25:00+00:00,XAU/USD,5m,2413.32,2413.62,2413.02,2413.32,93,0.20
2026-01-06T14:30:00+00:00,XAU/USD,5m,2413.32,2413.62,2412.96,2413.26,97,0.21
2026-01-06T14:35:00+00:00,XAU/USD,5m,2413.26,2413.56,2412.93,2413.23,101,0.22
2026-01-06T14:40:00+00:00,XAU/USD,5m,2413.23,2413.53,2412.92,2413.22,105,0.23
2026-01-06T14:45:00+00:00,XAU/USD,5m,2413.22,2413.47,2412.96,2413.22,109,0.24
2026-01-06T14:50:00+00:00,XAU/USD,5m,2413.22,2413.50,2412.97,2413.24,113,0.25
2026-01-06T14:55:00+00:00,XAU/USD,5m,2413.24,2413.54,2413.00,2413.29,117,0.26
2026-01-06T15:00:00+00:00,XAU/USD,5m,2413.29,2413.60,2413.04,2413.36,121,0.18
2026-01-06T15:05:00+00:00,XAU/USD,5m,2413.36,2413.64,2413.08,2413.37,125,0.19
2026-01-06T15:10:00+00:00,XAU/USD,5m,2413.37,2413.64,2413.13,2413.40,129,0.20
2026-01-06T15:15:00+00:00,XAU/USD,5m,2413.40,2413.72,2413.14,2413.46,133,0.21
2026-01-06T15:20:00+00:00,XAU/USD,5m,2413.46,2413.82,2413.18,2413.54,137,0.22
2026-01-06T15:25:00+00:00,XAU/USD,5m,2413.54,2413.93,2413.24,2413.63,141,0.23
2026-01-06T15:30:00+00:00,XAU/USD,5m,2413.63,2414.06,2413.31,2413.74,145,0.24
2026-01-06T15:35:00+00:00,XAU/USD,5m,2413.74,2414.17,2413.46,2413.88,149,0.25
2026-01-06T15:40:00+00:00,XAU/USD,5m,2413.88,2414.28,2413.57,2413.96,85,0.26
2026-01-06T15:45:00+00:00,XAU/USD,5m,2413.96,2414.40,2413.64,2414.07,89,0.18
2026-01-06T15:50:00+00:00,XAU/USD,5m,2414.07,2414.54,2413.72,2414.20,93,0.19
2026-01-06T15:55:00+00:00,XAU/USD,5m,2414.20,2414.71,2413.82,2414.34,97,0.20
2026-01-06T16:00:00+00:00,XAU/USD,5m,2414.34,2414.68,2413.92,2414.26,101,0.21
2026-01-06T16:05:00+00:00,XAU/USD,5m,2414.26,2414.60,2413.87,2414.21,105,0.22
2026-01-06T16:10:00+00:00,XAU/USD,5m,2414.21,2414.55,2413.84,2414.18,109,0.23
2026-01-06T16:15:00+00:00,XAU/USD,5m,2414.18,2414.52,2413.75,2414.09,113,0.24
2026-01-06T16:20:00+00:00,XAU/USD,5m,2414.09,2414.43,2413.68,2414.02,117,0.25
2026-01-06T16:25:00+00:00,XAU/USD,5m,2414.02,2414.32,2413.69,2413.98,121,0.26
2026-01-06T16:30:00+00:00,XAU/USD,5m,2413.98,2414.27,2413.66,2413.96,125,0.18
2026-01-06T16:35:00+00:00,XAU/USD,5m,2413.96,2414.24,2413.66,2413.95,129,0.19
2026-01-06T16:40:00+00:00,XAU/USD,5m,2413.95,2414.26,2413.66,2413.96,133,0.20
2026-01-06T16:45:00+00:00,XAU/USD,5m,2413.96,2414.29,2413.68,2414.00,137,0.21
2026-01-06T16:50:00+00:00,XAU/USD,5m,2414.00,2414.24,2413.74,2413.98,141,0.22
2026-01-06T16:55:00+00:00,XAU/USD,5m,2413.98,2414.23,2413.74,2413.99,145,0.23
2026-01-06T17:00:00+00:00,XAU/USD,5m,2413.99,2414.26,2413.75,2414.02,149,0.24
2026-01-06T17:05:00+00:00,XAU/USD,5m,2414.02,2414.32,2413.76,2414.06,85,0.25
2026-01-06T17:10:00+00:00,XAU/USD,5m,2414.06,2414.40,2413.78,2414.12,89,0.26
2026-01-06T17:15:00+00:00,XAU/USD,5m,2414.12,2414.46,2413.88,2414.21,93,0.18
2026-01-06T17:20:00+00:00,XAU/USD,5m,2414.21,2414.58,2413.94,2414.32,97,0.19
2026-01-06T17:25:00+00:00,XAU/USD,5m,2414.32,2414.66,2414.02,2414.37,101,0.20
2026-01-06T17:30:00+00:00,XAU/USD,5m,2414.37,2414.76,2414.06,2414.44,105,0.21
2026-01-06T17:35:00+00:00,XAU/USD,5m,2414.44,2414.87,2414.12,2414.54,109,0.22
2026-01-06T17:40:00+00:00,XAU/USD,5m,2414.54,2414.96,2414.24,2414.66,113,0.23
2026-01-06T17:45:00+00:00,XAU/USD,5m,2414.66,2415.11,2414.34,2414.79,117,0.24
2026-01-06T17:50:00+00:00,XAU/USD,5m,2414.79,2415.28,2414.45,2414.94,121,0.25
2026-01-06T17:55:00+00:00,XAU/USD,5m,2414.94,2415.48,2414.58,2415.12,125,0.26
2026-01-06T18:00:00+00:00,XAU/USD,5m,2415.12,2415.50,2414.62,2415.00,129,0.18
2026-01-06T18:05:00+00:00,XAU/USD,5m,2415.00,2415.34,2414.58,2414.91,133,0.19
2026-01-06T18:10:00+00:00,XAU/USD,5m,2414.91,2415.24,2414.50,2414.84,137,0.20
2026-01-06T18:15:00+00:00,XAU/USD,5m,2414.84,2415.16,2414.45,2414.78,141,0.21
2026-01-06T18:20:00+00:00,XAU/USD,5m,2414.78,2415.11,2414.42,2414.74,145,0.22
2026-01-06T18:25:00+00:00,XAU/USD,5m,2414.74,2415.08,2414.40,2414.73,149,0.23
2026-01-06T18:30:00+00:00,XAU/USD,5m,2414.73,2415.02,2414.45,2414.74,85,0.24
2026-01-06T18:35:00+00:00,XAU/USD,5m,2414.74,2415.02,2414.41,2414.69,89,0.25
2026-01-06T18:40:00+00:00,XAU/USD,5m,2414.69,2414.97,2414.38,2414.66,93,0.26
2026-01-06T18:45:00+00:00,XAU/USD,5m,2414.66,2414.94,2414.38,2414.66,97,0.18
2026-01-06T18:50:00+00:00,XAU/USD,5m,2414.66,2414.96,2414.38,2414.68,101,0.19
2026-01-06T18:55:00+00:00,XAU/USD,5m,2414.68,2414.94,2414.44,2414.71,105,0.20
2026-01-06T19:00:00+00:00,XAU/USD,5m,2414.71,2415.00,2414.48,2414.76,109,0.21
2026-01-06T19:05:00+00:00,XAU/USD,5m,2414.76,2415.09,2414.52,2414.84,113,0.22
2026-01-06T19:10:00+00:00,XAU/USD,5m,2414.84,2415.14,2414.57,2414.86,117,0.23
2026-01-06T19:15:00+00:00,XAU/USD,5m,2414.86,2415.20,2414.58,2414.91,121,0.24
2026-01-06T19:20:00+00:00,XAU/USD,5m,2414.91,2415.24,2414.65,2414.98,125,0.25
2026-01-06T19:25:00+00:00,XAU/USD,5m,2414.98,2415.34,2414.70,2415.06,129,0.26
2026-01-06T19:30:00+00:00,XAU/USD,5m,2415.06,2415.46,2414.76,2415.16,133,0.18
2026-01-06T19:35:00+00:00,XAU/USD,5m,2415.16,2415.61,2414.84,2415.29,137,0.19
2026-01-06T19:40:00+00:00,XAU/USD,5m,2415.29,2415.78,2414.95,2415.44,141,0.20
2026-01-06T19:45:00+00:00,XAU/USD,5m,2415.44,2415.84,2415.12,2415.53,145,0.21
2026-01-06T19:50:00+00:00,XAU/USD,5m,2415.53,2415.98,2415.20,2415.64,149,0.22
2026-01-06T19:55:00+00:00,XAU/USD,5m,2415.64,2416.13,2415.30,2415.78,85,0.23
2026-01-06T20:00:00+00:00,XAU/USD,5m,2415.78,2416.15,2415.32,2415.70,89,0.24
2026-01-06T20:05:00+00:00,XAU/USD,5m,2415.70,2416.06,2415.26,2415.63,93,0.25
2026-01-06T20:10:00+00:00,XAU/USD,5m,2415.63,2415.95,2415.26,2415.58,97,0.26
2026-01-06T20:15:00+00:00,XAU/USD,5m,2415.58,2415.90,2415.24,2415.56,101,0.18
2026-01-06T20:20:00+00:00,XAU/USD,5m,2415.56,2415.88,2415.16,2415.48,105,0.19
2026-01-06T20:25:00+00:00,XAU/USD,5m,2415.48,2415.80,2415.11,2415.43,109,0.20
2026-01-06T20:30:00+00:00,XAU/USD,5m,2415.43,2415.75,2415.08,2415.40,113,0.21
2026-01-06T20:35:00+00:00,XAU/USD,5m,2415.40,2415.66,2415.11,2415.38,117,0.22
2026-01-06T20:40:00+00:00,XAU/USD,5m,2415.38,2415.66,2415.11,2415.38,121,0.23
2026-01-06T20:45:00+00:00,XAU/USD,5m,2415.38,2415.68,2415.12,2415.41,125,0.24
2026-01-06T20:50:00+00:00,XAU/USD,5m,2415.41,2415.72,2415.14,2415.46,129,0.25
2026-01-06T20:55:00+00:00,XAU/USD,5m,2415.46,2415.72,2415.18,2415.45,133,0.26
2026-01-06T21:00:00+00:00,XAU/USD,5m,2415.45,2415.68,2415.23,2415.46,137,0.18
2026-01-06T21:05:00+00:00,XAU/USD,5m,2415.46,2415.74,2415.22,2415.50,141,0.19
2026-01-06T21:10:00+00:00,XAU/USD,5m,2415.50,2415.82,2415.24,2415.56,145,0.20
2026-01-06T21:15:00+00:00,XAU/USD,5m,2415.56,2415.91,2415.28,2415.63,149,0.21
2026-01-06T21:20:00+00:00,XAU/USD,5m,2415.63,2416.02,2415.33,2415.72,85,0.22
2026-01-06T21:25:00+00:00,XAU/USD,5m,2415.72,2416.11,2415.46,2415.84,89,0.23
2026-01-06T21:30:00+00:00,XAU/USD,5m,2415.84,2416.20,2415.55,2415.90,93,0.24
2026-01-06T21:35:00+00:00,XAU/USD,5m,2415.90,2416.30,2415.60,2415.99,97,0.25
2026-01-06T21:40:00+00:00,XAU/USD,5m,2415.99,2416.42,2415.66,2416.10,101,0.26
2026-01-06T21:45:00+00:00,XAU/USD,5m,2416.10,2416.57,2415.74,2416.22,105,0.18
2026-01-06T21:50:00+00:00,XAU/USD,5m,2416.22,2416.68,2415.90,2416.36,109,0.19
2026-01-06T21:55:00+00:00,XAU/USD,5m,2416.36,2416.87,2416.02,2416.53,113,0.20
2026-01-06T22:00:00+00:00,XAU/USD,5m,2416.53,2416.89,2416.12,2416.48,117,0.21
2026-01-06T22:05:00+00:00,XAU/USD,5m,2416.48,2416.84,2416.01,2416.37,121,0.22
2026-01-06T22:10:00+00:00,XAU/USD,5m,2416.37,2416.73,2415.92,2416.28,125,0.23
2026-01-06T22:15:00+00:00,XAU/USD,5m,2416.28,2416.60,2415.91,2416.22,129,0.24
2026-01-06T22:20:00+00:00,XAU/USD,5m,2416.22,2416.53,2415.86,2416.18,133,0.25
2026-01-06T22:25:00+00:00,XAU/USD,5m,2416.18,2416.48,2415.84,2416.15,137,0.26
2026-01-06T22:30:00+00:00,XAU/USD,5m,2416.15,2416.46,2415.84,2416.14,141,0.18
2026-01-06T22:35:00+00:00,XAU/USD,5m,2416.14,2416.47,2415.84,2416.16,145,0.19
2026-01-06T22:40:00+00:00,XAU/USD,5m,2416.16,2416.42,2415.86,2416.12,149,0.20
2026-01-06T22:45:00+00:00,XAU/USD,5m,2416.12,2416.38,2415.85,2416.11,85,0.21
2026-01-06T22:50:00+00:00,XAU/USD,5m,2416.11,2416.38,2415.85,2416.12,89,0.22
2026-01-06T22:55:00+00:00,XAU/USD,5m,2416.12,2416.40,2415.86,2416.14,93,0.23
2026-01-06T23:00:00+00:00,XAU/USD,5m,2416.14,2416.44,2415.88,2416.18,97,0.24
2026-01-06T23:05:00+00:00,XAU/USD,5m,2416.18,2416.48,2415.96,2416.25,101,0.25
2026-01-06T23:10:00+00:00,XAU/USD,5m,2416.25,2416.58,2416.00,2416.34,105,0.26
2026-01-06T23:15:00+00:00,XAU/USD,5m,2416.34,2416.64,2416.06,2416.37,109,0.18
2026-01-06T23:20:00+00:00,XAU/USD,5m,2416.37,2416.72,2416.08,2416.42,113,0.19
2026-01-06T23:25:00+00:00,XAU/USD,5m,2416.42,2416.81,2416.12,2416.50,117,0.20
2026-01-06T23:30:00+00:00,XAU/USD,5m,2416.50,2416.88,2416.22,2416.60,121,0.21
2026-01-06T23:35:00+00:00,XAU/USD,5m,2416.60,2417.01,2416.30,2416.71,125,0.22
2026-01-06T23:40:00+00:00,XAU/USD,5m,2416.71,2417.16,2416.39,2416.84,129,0.23
2026-01-06T23:45:00+00:00,XAU/USD,5m,2416.84,2417.34,2416.50,2417.00,133,0.24
2026-01-06T23:50:00+00:00,XAU/USD,5m,2417.00,2417.46,2416.64,2417.10,137,0.25
2026-01-06T23:55:00+00:00,XAU/USD,5m,2417.10,2417.56,2416.78,2417.23,141,0.26
2026-01-07T00:00:00+00:00,XAU/USD,5m,2417.23,2417.91,2416.42,2417.10,210,0.27
2026-01-07T00:05:00+00:00,XAU/USD,5m,2417.10,2417.78,2416.31,2416.99,214,0.28
2026-01-07T00:10:00+00:00,XAU/USD,5m,2416.99,2417.67,2416.22,2416.90,150,0.29
2026-01-07T00:15:00+00:00,XAU/USD,5m,2416.90,2417.58,2416.15,2416.83,154,0.30
2026-01-07T00:20:00+00:00,XAU/USD,5m,2416.83,2417.46,2416.15,2416.78,158,0.31
2026-01-07T00:25:00+00:00,XAU/USD,5m,2416.78,2417.41,2416.05,2416.68,162,0.32
2026-01-07T00:30:00+00:00,XAU/USD,5m,2416.68,2417.31,2415.97,2416.60,166,0.33
2026-01-07T00:35:00+00:00,XAU/USD,5m,2416.60,2417.23,2415.91,2416.54,170,0.34
2026-01-07T00:40:00+00:00,XAU/USD,5m,2416.54,2417.17,2415.87,2416.50,174,0.35
2026-01-07T00:45:00+00:00,XAU/USD,5m,2416.50,2417.08,2415.90,2416.48,178,0.27
2026-01-07T00:50:00+00:00,XAU/USD,5m,2416.48,2417.06,2415.90,2416.48,182,0.28
2026-01-07T00:55:00+00:00,XAU/USD,5m,2416.48,2417.08,2415.90,2416.50,186,0.29
2026-01-07T01:00:00+00:00,XAU/USD,5m,2416.50,2417.08,2415.89,2416.47,190,0.30
2026-01-07T01:05:00+00:00,XAU/USD,5m,2416.47,2417.07,2415.86,2416.46,194,0.31
2026-01-07T01:10:00+00:00,XAU/USD,5m,2416.46,2417.04,2415.89,2416.47,198,0.32
2026-01-07T01:15:00+00:00,XAU/USD,5m,2416.47,2417.09,2415.88,2416.50,202,0.33
2026-01-07T01:20:00+00:00,XAU/USD,5m,2416.50,2417.16,2415.89,2416.55,206,0.34
2026-01-07T01:25:00+00:00,XAU/USD,5m,2416.55,2417.25,2415.92,2416.62,210,0.35
2026-01-07T01:30:00+00:00,XAU/USD,5m,2416.62,2417.36,2415.97,2416.71,214,0.27
2026-01-07T01:35:00+00:00,XAU/USD,5m,2416.71,2417.37,2416.09,2416.75,150,0.28
2026-01-07T01:40:00+00:00,XAU/USD,5m,2416.75,2417.45,2416.11,2416.81,154,0.29
2026-01-07T01:45:00+00:00,XAU/USD,5m,2416.81,2417.55,2416.15,2416.89,158,0.30
2026-01-07T01:50:00+00:00,XAU/USD,5m,2416.89,2417.67,2416.21,2416.99,162,0.31
2026-01-07T01:55:00+00:00,XAU/USD,5m,2416.99,2417.81,2416.29,2417.11,166,0.32
2026-01-07T02:00:00+00:00,XAU/USD,5m,2417.11,2417.78,2416.34,2417.01,170,0.33
2026-01-07T02:05:00+00:00,XAU/USD,5m,2417.01,2417.68,2416.26,2416.93,174,0.34
2026-01-07T02:10:00+00:00,XAU/USD,5m,2416.93,2417.60,2416.13,2416.80,178,0.35
2026-01-07T02:15:00+00:00,XAU/USD,5m,2416.80,2417.47,2416.02,2416.69,182,0.27
2026-01-07T02:20:00+00:00,XAU/USD,5m,2416.69,2417.36,2415.93,2416.60,186,0.28
2026-01-07T02:25:00+00:00,XAU/USD,5m,2416.60,2417.22,2415.91,2416.53,190,0.29
2026-01-07T02:30:00+00:00,XAU/USD,5m,2416.53,2417.15,2415.86,2416.48,194,0.30
2026-01-07T02:35:00+00:00,XAU/USD,5m,2416.48,2417.10,2415.83,2416.45,198,0.31
2026-01-07T02:40:00+00:00,XAU/USD,5m,2416.45,2417.07,2415.82,2416.44,202,0.32
2026-01-07T02:45:00+00:00,XAU/USD,5m,2416.44,2417.06,2415.76,2416.38,206,0.33
2026-01-07T02:50:00+00:00,XAU/USD,5m,2416.38,2416.95,2415.77,2416.34,210,0.34
2026-01-07T02:55:00+00:00,XAU/USD,5m,2416.34,2416.91,2415.75,2416.32,214,0.35
2026-01-07T03:00:00+00:00,XAU/USD,5m,2416.32,2416.89,2415.75,2416.32,150,0.27
2026-01-07T03:05:00+00:00,XAU/USD,5m,2416.32,2416.93,2415.73,2416.34,154,0.28
2026-01-07T03:10:00+00:00,XAU/USD,5m,2416.34,2416.99,2415.73,2416.38,158,0.29
2026-01-07T03:15:00+00:00,XAU/USD,5m,2416.38,2417.02,2415.80,2416.44,162,0.30
2026-01-07T03:20:00+00:00,XAU/USD,5m,2416.44,2417.05,2415.84,2416.45,166,0.31
2026-01-07T03:25:00+00:00,XAU/USD,5m,2416.45,2417.10,2415.83,2416.48,170,0.32
2026-01-07T03:30:00+00:00,XAU/USD,5m,2416.48,2417.17,2415.84,2416.53,174,0.33
2026-01-07T03:35:00+00:00,XAU/USD,5m,2416.53,2417.26,2415.87,2416.60,178,0.34
2026-01-07T03:40:00+00:00,XAU/USD,5m,2416.60,2417.32,2415.97,2416.69,182,0.35
2026-01-07T03:45:00+00:00,XAU/USD,5m,2416.69,2417.45,2416.04,2416.80,186,0.27
2026-01-07T03:50:00+00:00,XAU/USD,5m,2416.80,2417.60,2416.13,2416.93,190,0.28
2026-01-07T03:55:00+00:00,XAU/USD,5m,2416.93,2417.70,2416.24,2417.01,194,0.29
2026-01-07T04:00:00+00:00,XAU/USD,5m,2417.01,2417.72,2416.16,2416.87,198,0.30
2026-01-07T04:05:00+00:00,XAU/USD,5m,2416.87,2417.53,2416.09,2416.75,202,0.31
2026-01-07T04:10:00+00:00,XAU/USD,5m,2416.75,2417.41,2415.99,2416.65,206,0.32
2026-01-07T04:15:00+00:00,XAU/USD,5m,2416.65,2417.31,2415.91,2416.57,210,0.33
2026-01-07T04:20:00+00:00,XAU/USD,5m,2416.57,2417.23,2415.85,2416.51,214,0.34
2026-01-07T04:25:00+00:00,XAU/USD,5m,2416.51,2417.17,2415.81,2416.47,150,0.35
2026-01-07T04:30:00+00:00,XAU/USD,5m,2416.47,2417.08,2415.77,2416.38,154,0.27
2026-01-07T04:35:00+00:00,XAU/USD,5m,2416.38,2416.99,2415.70,2416.31,158,0.28
2026-01-07T04:40:00+00:00,XAU/USD,5m,2416.31,2416.92,2415.65,2416.26,162,0.29
2026-01-07T04:45:00+00:00,XAU/USD,5m,2416.26,2416.87,2415.62,2416.23,166,0.30
2026-01-07T04:50:00+00:00,XAU/USD,5m,2416.23,2416.84,2415.61,2416.22,170,0.31
2026-01-07T04:55:00+00:00,XAU/USD,5m,2416.22,2416.79,2415.66,2416.23,174,0.32
2026-01-07T05:00:00+00:00,XAU/USD,5m,2416.23,2416.82,2415.67,2416.26,178,0.33
2026-01-07T05:05:00+00:00,XAU/USD,5m,2416.26,2416.84,2415.66,2416.24,182,0.34
2026-01-07T05:10:00+00:00,XAU/USD,5m,2416.24,2416.84,2415.64,2416.24,186,0.35
2026-01-07T05:15:00+00:00,XAU/USD,5m,2416.24,2416.88,2415.62,2416.26,190,0.27
2026-01-07T05:20:00+00:00,XAU/USD,5m,2416.26,2416.89,2415.67,2416.30,194,0.28
